"","samples","group","cell type","cellular proportions"
"1993","PENN_RNA_PFC_41","SCZ","Astro",0.194975339671093
"1994","PENN_RNA_PFC_41","SCZ","Exc",0.531835066337448
"1995","PENN_RNA_PFC_41","SCZ","Inh",0.0595768747282432
"1996","PENN_RNA_PFC_41","SCZ","Micro",0.02550380202733
"1997","PENN_RNA_PFC_41","SCZ","Oligo",0.146642669975198
"1998","PENN_RNA_PFC_41","SCZ","OPC",0.0414662472606892
"1999","PENN_RNA_PFC_42","SCZ","Astro",0.131517060858569
"2000","PENN_RNA_PFC_42","SCZ","Exc",0.651359444709217
"2001","PENN_RNA_PFC_42","SCZ","Inh",0.0665944056944308
"2002","PENN_RNA_PFC_42","SCZ","Micro",0.0183086266566263
"2003","PENN_RNA_PFC_42","SCZ","Oligo",0.107309560843532
"2004","PENN_RNA_PFC_42","SCZ","OPC",0.0249109012376247
"2005","PENN_RNA_PFC_43","SCZ","Astro",0.107622092479041
"2006","PENN_RNA_PFC_43","SCZ","Exc",0.72899034916893
"2007","PENN_RNA_PFC_43","SCZ","Inh",0.0847992668105802
"2008","PENN_RNA_PFC_43","SCZ","Micro",0.0105733519597535
"2009","PENN_RNA_PFC_43","SCZ","Oligo",0.0577665880221592
"2010","PENN_RNA_PFC_43","SCZ","OPC",0.0102483515595362
"2011","PENN_RNA_PFC_44","SCZ","Astro",0.131434613233292
"2012","PENN_RNA_PFC_44","SCZ","Exc",0.676802529508817
"2013","PENN_RNA_PFC_44","SCZ","Inh",0.116565860130098
"2014","PENN_RNA_PFC_44","SCZ","Micro",0.0105345252200628
"2015","PENN_RNA_PFC_44","SCZ","Oligo",0.0333986996175294
"2016","PENN_RNA_PFC_44","SCZ","OPC",0.031263772290201
"2017","PENN_RNA_PFC_45","SCZ","Astro",0.10345114477684
"2018","PENN_RNA_PFC_45","SCZ","Exc",0.693842267185287
"2019","PENN_RNA_PFC_45","SCZ","Inh",0.0878399679110844
"2020","PENN_RNA_PFC_45","SCZ","Micro",0.0235844188938978
"2021","PENN_RNA_PFC_45","SCZ","Oligo",0.0683670500793043
"2022","PENN_RNA_PFC_45","SCZ","OPC",0.0229151511535867
"2023","PENN_RNA_PFC_46","SCZ","Astro",0.13106053341818
"2024","PENN_RNA_PFC_46","SCZ","Exc",0.559218353073708
"2025","PENN_RNA_PFC_46","SCZ","Inh",0.121830319674602
"2026","PENN_RNA_PFC_46","SCZ","Micro",0.035487772760902
"2027","PENN_RNA_PFC_46","SCZ","Oligo",0.10860542240049
"2028","PENN_RNA_PFC_46","SCZ","OPC",0.0437975986721184
"2029","PENN_RNA_PFC_47","SCZ","Astro",0.0985054522587856
"2030","PENN_RNA_PFC_47","SCZ","Exc",0.567682890111237
"2031","PENN_RNA_PFC_47","SCZ","Inh",0.139112249029185
"2032","PENN_RNA_PFC_47","SCZ","Micro",0.00917722233814459
"2033","PENN_RNA_PFC_47","SCZ","Oligo",0.139628921478996
"2034","PENN_RNA_PFC_47","SCZ","OPC",0.0458932647836514
"2035","PENN_RNA_PFC_48","SCZ","Astro",0.128105100454278
"2036","PENN_RNA_PFC_48","SCZ","Exc",0.631027049453879
"2037","PENN_RNA_PFC_48","SCZ","Inh",0.12722601923536
"2038","PENN_RNA_PFC_48","SCZ","Micro",0.00594533485755641
"2039","PENN_RNA_PFC_48","SCZ","Oligo",0.0633294130186532
"2040","PENN_RNA_PFC_48","SCZ","OPC",0.0443670829802734
"2041","PENN_RNA_PFC_49","SCZ","Astro",0.0803235776604348
"2042","PENN_RNA_PFC_49","SCZ","Exc",0.653572495293491
"2043","PENN_RNA_PFC_49","SCZ","Inh",0.106293284415381
"2044","PENN_RNA_PFC_49","SCZ","Micro",0.0108165430049956
"2045","PENN_RNA_PFC_49","SCZ","Oligo",0.125475041762849
"2046","PENN_RNA_PFC_49","SCZ","OPC",0.0235190578628488
"2047","PENN_RNA_PFC_50","SCZ","Astro",0.122029135075094
"2048","PENN_RNA_PFC_50","SCZ","Exc",0.724492642997858
"2049","PENN_RNA_PFC_50","SCZ","Inh",0.0768943272644147
"2050","PENN_RNA_PFC_50","SCZ","Micro",0.00753772246569754
"2051","PENN_RNA_PFC_50","SCZ","Oligo",0.0452525196801049
"2052","PENN_RNA_PFC_50","SCZ","OPC",0.0237936525168315
"2053","PENN_RNA_PFC_52","SCZ","Astro",0.178449365752405
"2054","PENN_RNA_PFC_52","SCZ","Exc",0.606896321769529
"2055","PENN_RNA_PFC_52","SCZ","Inh",0.0593099748393566
"2056","PENN_RNA_PFC_52","SCZ","Micro",0.0220548644056492
"2057","PENN_RNA_PFC_52","SCZ","Oligo",0.073202802989262
"2058","PENN_RNA_PFC_52","SCZ","OPC",0.0600866702437985
"2059","PENN_RNA_PFC_53","SCZ","Astro",0.140721295950177
"2060","PENN_RNA_PFC_53","SCZ","Exc",0.621575216320296
"2061","PENN_RNA_PFC_53","SCZ","Inh",0.115871041201433
"2062","PENN_RNA_PFC_53","SCZ","Micro",0.0257065384353354
"2063","PENN_RNA_PFC_53","SCZ","Oligo",0.054589312180774
"2064","PENN_RNA_PFC_53","SCZ","OPC",0.0415365959119844
"2065","PENN_RNA_PFC_54","SCZ","Astro",0.190940213005887
"2066","PENN_RNA_PFC_54","SCZ","Exc",0.6116917410644
"2067","PENN_RNA_PFC_54","SCZ","Inh",0.0639223556809146
"2068","PENN_RNA_PFC_54","SCZ","Micro",0.016610336715003
"2069","PENN_RNA_PFC_54","SCZ","Oligo",0.0359628264175608
"2070","PENN_RNA_PFC_54","SCZ","OPC",0.0808725271162348
"2071","PENN_RNA_PFC_55","SCZ","Astro",0.0878896410751977
"2072","PENN_RNA_PFC_55","SCZ","Exc",0.745658618339039
"2073","PENN_RNA_PFC_55","SCZ","Inh",0.0929842833682667
"2074","PENN_RNA_PFC_55","SCZ","Micro",0.0102838019105297
"2075","PENN_RNA_PFC_55","SCZ","Oligo",0.0569640257962954
"2076","PENN_RNA_PFC_55","SCZ","OPC",0.0062196295106714
"2077","PENN_RNA_PFC_58","SCZ","Astro",0.167077893408692
"2078","PENN_RNA_PFC_58","SCZ","Exc",0.610332757908239
"2079","PENN_RNA_PFC_58","SCZ","Inh",0.0827479708412324
"2080","PENN_RNA_PFC_58","SCZ","Micro",0.0250892026221353
"2081","PENN_RNA_PFC_58","SCZ","Oligo",0.0686029808918867
"2082","PENN_RNA_PFC_58","SCZ","OPC",0.0461491943278146
"2083","PENN_RNA_PFC_59","SCZ","Astro",0.106578363584796
"2084","PENN_RNA_PFC_59","SCZ","Exc",0.670620017151984
"2085","PENN_RNA_PFC_59","SCZ","Inh",0.132562675560727
"2086","PENN_RNA_PFC_59","SCZ","Micro",0.00657934375667128
"2087","PENN_RNA_PFC_59","SCZ","Oligo",0.0373819169285584
"2088","PENN_RNA_PFC_59","SCZ","OPC",0.0462776830172636
"2089","PENN_RNA_PFC_61","SCZ","Astro",0.147754176626662
"2090","PENN_RNA_PFC_61","SCZ","Exc",0.517714875379825
"2091","PENN_RNA_PFC_61","SCZ","Inh",0.104934070678846
"2092","PENN_RNA_PFC_61","SCZ","Micro",0.0348347920330276
"2093","PENN_RNA_PFC_61","SCZ","Oligo",0.157455368982474
"2094","PENN_RNA_PFC_61","SCZ","OPC",0.0373067162991655
"2095","PENN_RNA_PFC_62","SCZ","Astro",0.105156100809539
"2096","PENN_RNA_PFC_62","SCZ","Exc",0.598297609633884
"2097","PENN_RNA_PFC_62","SCZ","Inh",0.145176409323556
"2098","PENN_RNA_PFC_62","SCZ","Micro",0.0232329506442444
"2099","PENN_RNA_PFC_62","SCZ","Oligo",0.0987553609446511
"2100","PENN_RNA_PFC_62","SCZ","OPC",0.0293815686441249
"2101","PENN_RNA_PFC_63","SCZ","Astro",0.129503926561376
"2102","PENN_RNA_PFC_63","SCZ","Exc",0.671735245557381
"2103","PENN_RNA_PFC_63","SCZ","Inh",0.105388602186211
"2104","PENN_RNA_PFC_63","SCZ","Micro",0.0172501025285819
"2105","PENN_RNA_PFC_63","SCZ","Oligo",0.0584562674904922
"2106","PENN_RNA_PFC_63","SCZ","OPC",0.0176658556759587
"2107","PENN_RNA_PFC_64","SCZ","Astro",0.113746436494364
"2108","PENN_RNA_PFC_64","SCZ","Exc",0.667471704344594
"2109","PENN_RNA_PFC_64","SCZ","Inh",0.0848998824791298
"2110","PENN_RNA_PFC_64","SCZ","Micro",0.0240887710393057
"2111","PENN_RNA_PFC_64","SCZ","Oligo",0.0971998833991898
"2112","PENN_RNA_PFC_64","SCZ","OPC",0.0125933222434172
"2113","PENN_RNA_PFC_65","SCZ","Astro",0.0936657668126105
"2114","PENN_RNA_PFC_65","SCZ","Exc",0.711779868284306
"2115","PENN_RNA_PFC_65","SCZ","Inh",0.0814140292677945
"2116","PENN_RNA_PFC_65","SCZ","Micro",0.0150667090923127
"2117","PENN_RNA_PFC_65","SCZ","Oligo",0.0820111155738037
"2118","PENN_RNA_PFC_65","SCZ","OPC",0.0160625109691723
"2119","PENN_RNA_PFC_66","SCZ","Astro",0.158358483606307
"2120","PENN_RNA_PFC_66","SCZ","Exc",0.4910776666915
"2121","PENN_RNA_PFC_66","SCZ","Inh",0.102101155330054
"2122","PENN_RNA_PFC_66","SCZ","Micro",0.0337197947178078
"2123","PENN_RNA_PFC_66","SCZ","Oligo",0.169704109278621
"2124","PENN_RNA_PFC_66","SCZ","OPC",0.0450387903757091
"2125","PENN_RNA_PFC_67","SCZ","Astro",0.101277801920392
"2126","PENN_RNA_PFC_67","SCZ","Exc",0.65979631203968
"2127","PENN_RNA_PFC_67","SCZ","Inh",0.108577144471111
"2128","PENN_RNA_PFC_67","SCZ","Micro",0.0134754368483984
"2129","PENN_RNA_PFC_67","SCZ","Oligo",0.100169131150374
"2130","PENN_RNA_PFC_67","SCZ","OPC",0.0167041735700436
"2131","PENN_RNA_PFC_68","SCZ","Astro",0.116801456929756
"2132","PENN_RNA_PFC_68","SCZ","Exc",0.688312505926953
"2133","PENN_RNA_PFC_68","SCZ","Inh",0.083878666150914
"2134","PENN_RNA_PFC_68","SCZ","Micro",0.0350290287780237
"2135","PENN_RNA_PFC_68","SCZ","Oligo",0.0524588431267579
"2136","PENN_RNA_PFC_68","SCZ","OPC",0.0235194990875952
"2137","PENN_RNA_PFC_69","SCZ","Astro",0.182056436795486
"2138","PENN_RNA_PFC_69","SCZ","Exc",0.498682037661323
"2139","PENN_RNA_PFC_69","SCZ","Inh",0.08792012303837
"2140","PENN_RNA_PFC_69","SCZ","Micro",0.0418344484744705
"2141","PENN_RNA_PFC_69","SCZ","Oligo",0.13575643322103
"2142","PENN_RNA_PFC_69","SCZ","OPC",0.0537505208093208
"2143","PENN_RNA_PFC_70","SCZ","Astro",0.189409563320777
"2144","PENN_RNA_PFC_70","SCZ","Exc",0.532704427061174
"2145","PENN_RNA_PFC_70","SCZ","Inh",0.0653338130622639
"2146","PENN_RNA_PFC_70","SCZ","Micro",0.017716730759614
"2147","PENN_RNA_PFC_70","SCZ","Oligo",0.137610330802307
"2148","PENN_RNA_PFC_70","SCZ","OPC",0.0572251349938638
"2149","PENN_RNA_PFC_71","SCZ","Astro",0.398876772185458
"2150","PENN_RNA_PFC_71","SCZ","Exc",0.305384962380716
"2151","PENN_RNA_PFC_71","SCZ","Inh",0.0413327315881821
"2152","PENN_RNA_PFC_71","SCZ","Micro",0.0411803035379372
"2153","PENN_RNA_PFC_71","SCZ","Oligo",0.103359096357375
"2154","PENN_RNA_PFC_71","SCZ","OPC",0.109866133950332
"2155","PENN_RNA_PFC_73","SCZ","Astro",0.110182649344677
"2156","PENN_RNA_PFC_73","SCZ","Exc",0.661294456043719
"2157","PENN_RNA_PFC_73","SCZ","Inh",0.105360023762229
"2158","PENN_RNA_PFC_73","SCZ","Micro",0.0214352879666529
"2159","PENN_RNA_PFC_73","SCZ","Oligo",0.0753175317759179
"2160","PENN_RNA_PFC_73","SCZ","OPC",0.0264100511068042
"2161","PENN_RNA_PFC_74","SCZ","Astro",0.124584521871014
"2162","PENN_RNA_PFC_74","SCZ","Exc",0.631133448582764
"2163","PENN_RNA_PFC_74","SCZ","Inh",0.101929228094198
"2164","PENN_RNA_PFC_74","SCZ","Micro",0.0108709238843857
"2165","PENN_RNA_PFC_74","SCZ","Oligo",0.0963477171641528
"2166","PENN_RNA_PFC_74","SCZ","OPC",0.0351341604034845
"2167","PENN_RNA_PFC_76","SCZ","Astro",0.140560469966839
"2168","PENN_RNA_PFC_76","SCZ","Exc",0.552198532549289
"2169","PENN_RNA_PFC_76","SCZ","Inh",0.0968509180473499
"2170","PENN_RNA_PFC_76","SCZ","Micro",0.0499111414896393
"2171","PENN_RNA_PFC_76","SCZ","Oligo",0.093731466863946
"2172","PENN_RNA_PFC_76","SCZ","OPC",0.0667474710829362
"2173","PENN_RNA_PFC_77","SCZ","Astro",0.113113716871949
"2174","PENN_RNA_PFC_77","SCZ","Exc",0.673363559412694
"2175","PENN_RNA_PFC_77","SCZ","Inh",0.0695619808359515
"2176","PENN_RNA_PFC_77","SCZ","Micro",0.0468561879259014
"2177","PENN_RNA_PFC_77","SCZ","Oligo",0.0748016756569311
"2178","PENN_RNA_PFC_77","SCZ","OPC",0.0223028792965729
"2179","PENN_RNA_PFC_78","SCZ","Astro",0.138880151063104
"2180","PENN_RNA_PFC_78","SCZ","Exc",0.609269336507623
"2181","PENN_RNA_PFC_78","SCZ","Inh",0.0811488439455271
"2182","PENN_RNA_PFC_78","SCZ","Micro",0.0175400035787476
"2183","PENN_RNA_PFC_78","SCZ","Oligo",0.118801362875189
"2184","PENN_RNA_PFC_78","SCZ","OPC",0.0343603020298095
"2185","PENN_RNA_PFC_79","SCZ","Astro",0.19877782631394
"2186","PENN_RNA_PFC_79","SCZ","Exc",0.516611314665449
"2187","PENN_RNA_PFC_79","SCZ","Inh",0.114191306047727
"2188","PENN_RNA_PFC_79","SCZ","Micro",0.0191404695531555
"2189","PENN_RNA_PFC_79","SCZ","Oligo",0.0872674131164986
"2190","PENN_RNA_PFC_79","SCZ","OPC",0.0640116703032301
"2191","PENN_RNA_PFC_80","SCZ","Astro",0.140075042020403
"2192","PENN_RNA_PFC_80","SCZ","Exc",0.598309975207326
"2193","PENN_RNA_PFC_80","SCZ","Inh",0.0902714826034331
"2194","PENN_RNA_PFC_80","SCZ","Micro",0.0435714801747234
"2195","PENN_RNA_PFC_80","SCZ","Oligo",0.100869962089856
"2196","PENN_RNA_PFC_80","SCZ","OPC",0.0269020579042582
"2197","PENN_RNA_PFC_81","SCZ","Astro",0.135270487170849
"2198","PENN_RNA_PFC_81","SCZ","Exc",0.557442680219446
"2199","PENN_RNA_PFC_81","SCZ","Inh",0.0845299316623649
"2200","PENN_RNA_PFC_81","SCZ","Micro",0.025739459423468
"2201","PENN_RNA_PFC_81","SCZ","Oligo",0.156434586428142
"2202","PENN_RNA_PFC_81","SCZ","OPC",0.0405828550957298
"2203","PENN_RNA_PFC_83","Control","Astro",0.170329003531819
"2204","PENN_RNA_PFC_83","Control","Exc",0.572307570707244
"2205","PENN_RNA_PFC_83","Control","Inh",0.104745223054851
"2206","PENN_RNA_PFC_83","Control","Micro",0.0184030850151083
"2207","PENN_RNA_PFC_83","Control","Oligo",0.0937956147952327
"2208","PENN_RNA_PFC_83","Control","OPC",0.0404195028957454
"2209","PENN_RNA_PFC_85","Control","Astro",0.131670450220816
"2210","PENN_RNA_PFC_85","Control","Exc",0.657685485407248
"2211","PENN_RNA_PFC_85","Control","Inh",0.121535432894659
"2212","PENN_RNA_PFC_85","Control","Micro",0.00760410229219298
"2213","PENN_RNA_PFC_85","Control","Oligo",0.0512628864701602
"2214","PENN_RNA_PFC_85","Control","OPC",0.0302416427149238
"2215","PENN_RNA_PFC_86","Control","Astro",0.131571728685709
"2216","PENN_RNA_PFC_86","Control","Exc",0.663766344940332
"2217","PENN_RNA_PFC_86","Control","Inh",0.0962501288445827
"2218","PENN_RNA_PFC_86","Control","Micro",0.0146035349321378
"2219","PENN_RNA_PFC_86","Control","Oligo",0.0629530619828938
"2220","PENN_RNA_PFC_86","Control","OPC",0.0308552006143447
"2221","PENN_RNA_PFC_87","Control","Astro",0.121595125589911
"2222","PENN_RNA_PFC_87","Control","Exc",0.606892149149116
"2223","PENN_RNA_PFC_87","Control","Inh",0.1415767574012
"2224","PENN_RNA_PFC_87","Control","Micro",0.0154896085115879
"2225","PENN_RNA_PFC_87","Control","Oligo",0.0767764519183569
"2226","PENN_RNA_PFC_87","Control","OPC",0.0376699074298269
"2227","PENN_RNA_PFC_88","SCZ","Astro",0.146927902741
"2228","PENN_RNA_PFC_88","SCZ","Exc",0.590958009175959
"2229","PENN_RNA_PFC_88","SCZ","Inh",0.115871235023876
"2230","PENN_RNA_PFC_88","SCZ","Micro",0.0205118053121745
"2231","PENN_RNA_PFC_88","SCZ","Oligo",0.068758844827719
"2232","PENN_RNA_PFC_88","SCZ","OPC",0.0569722029192708
"2233","PENN_RNA_PFC_90","Control","Astro",0.128192277814101
"2234","PENN_RNA_PFC_90","Control","Exc",0.631990657135256
"2235","PENN_RNA_PFC_90","Control","Inh",0.105184194899684
"2236","PENN_RNA_PFC_90","Control","Micro",0.0139081731002728
"2237","PENN_RNA_PFC_90","Control","Oligo",0.0754017686368465
"2238","PENN_RNA_PFC_90","Control","OPC",0.04532292841384
"2239","PENN_RNA_PFC_91","Control","Astro",0.146337513520672
"2240","PENN_RNA_PFC_91","Control","Exc",0.681237431650542
"2241","PENN_RNA_PFC_91","Control","Inh",0.0457663871381403
"2242","PENN_RNA_PFC_91","Control","Micro",0.0150634842371565
"2243","PENN_RNA_PFC_91","Control","Oligo",0.0776094322476378
"2244","PENN_RNA_PFC_91","Control","OPC",0.0339857512058513
"2245","PENN_RNA_PFC_92","Control","Astro",0.141827209518881
"2246","PENN_RNA_PFC_92","Control","Exc",0.624220369159408
"2247","PENN_RNA_PFC_92","Control","Inh",0.125246344584992
"2248","PENN_RNA_PFC_92","Control","Micro",0.0140905960112137
"2249","PENN_RNA_PFC_92","Control","Oligo",0.0710125800542705
"2250","PENN_RNA_PFC_92","Control","OPC",0.0236029006712351
"2251","PENN_RNA_PFC_94","Control","Astro",0.120674805781873
"2252","PENN_RNA_PFC_94","Control","Exc",0.640595269943929
"2253","PENN_RNA_PFC_94","Control","Inh",0.0996329550075977
"2254","PENN_RNA_PFC_94","Control","Micro",0.0260508814608397
"2255","PENN_RNA_PFC_94","Control","Oligo",0.0880200211341616
"2256","PENN_RNA_PFC_94","Control","OPC",0.0250260666715991
"2257","PENN_RNA_PFC_95","Control","Astro",0.108390527772068
"2258","PENN_RNA_PFC_95","Control","Exc",0.633063381826957
"2259","PENN_RNA_PFC_95","Control","Inh",0.101817347153844
"2260","PENN_RNA_PFC_95","Control","Micro",0.0143702863449712
"2261","PENN_RNA_PFC_95","Control","Oligo",0.120511330162776
"2262","PENN_RNA_PFC_95","Control","OPC",0.0218471267393842
"2263","PENN_RNA_PFC_96","SCZ","Astro",0.136949195575791
"2264","PENN_RNA_PFC_96","SCZ","Exc",0.620688861483629
"2265","PENN_RNA_PFC_96","SCZ","Inh",0.110102678457953
"2266","PENN_RNA_PFC_96","SCZ","Micro",0.0184109825061931
"2267","PENN_RNA_PFC_96","SCZ","Oligo",0.0844748230895183
"2268","PENN_RNA_PFC_96","SCZ","OPC",0.0293734588869166
"2269","PENN_RNA_PFC_97","SCZ","Astro",0.19814834314666
"2270","PENN_RNA_PFC_97","SCZ","Exc",0.626078007339925
"2271","PENN_RNA_PFC_97","SCZ","Inh",0.0703222326569602
"2272","PENN_RNA_PFC_97","SCZ","Micro",0.00625996228413312
"2273","PENN_RNA_PFC_97","SCZ","Oligo",0.0400093125563393
"2274","PENN_RNA_PFC_97","SCZ","OPC",0.0591821420159825
"2275","PENN_RNA_PFC_98","SCZ","Astro",0.141946159008328
"2276","PENN_RNA_PFC_98","SCZ","Exc",0.516595110895046
"2277","PENN_RNA_PFC_98","SCZ","Inh",0.0871313090353257
"2278","PENN_RNA_PFC_98","SCZ","Micro",0.0224330037220188
"2279","PENN_RNA_PFC_98","SCZ","Oligo",0.181795779104497
"2280","PENN_RNA_PFC_98","SCZ","OPC",0.0500986382347845
"2281","PENN_RNA_PFC_99","SCZ","Astro",0.124185797698875
"2282","PENN_RNA_PFC_99","SCZ","Exc",0.595074857148213
"2283","PENN_RNA_PFC_99","SCZ","Inh",0.0787762453216815
"2284","PENN_RNA_PFC_99","SCZ","Micro",0.0245726594202911
"2285","PENN_RNA_PFC_99","SCZ","Oligo",0.150637826812475
"2286","PENN_RNA_PFC_99","SCZ","OPC",0.0267526135984645
"2287","PENN_RNA_PFC_100","SCZ","Astro",0.121442766266187
"2288","PENN_RNA_PFC_100","SCZ","Exc",0.646436928195751
"2289","PENN_RNA_PFC_100","SCZ","Inh",0.134957900176589
"2290","PENN_RNA_PFC_100","SCZ","Micro",0.00835804852437899
"2291","PENN_RNA_PFC_100","SCZ","Oligo",0.0587481901385979
"2292","PENN_RNA_PFC_100","SCZ","OPC",0.0300561666984951
"2293","PENN_RNA_PFC_101","SCZ","Astro",0.166658063673126
"2294","PENN_RNA_PFC_101","SCZ","Exc",0.604300488990591
"2295","PENN_RNA_PFC_101","SCZ","Inh",0.0850831495475855
"2296","PENN_RNA_PFC_101","SCZ","Micro",0.016126904351946
"2297","PENN_RNA_PFC_101","SCZ","Oligo",0.114922873053008
"2298","PENN_RNA_PFC_101","SCZ","OPC",0.0129085203837434
"2299","PENN_RNA_PFC_103","SCZ","Astro",0.0975817325067803
"2300","PENN_RNA_PFC_103","SCZ","Exc",0.659358298547601
"2301","PENN_RNA_PFC_103","SCZ","Inh",0.0835847836942227
"2302","PENN_RNA_PFC_103","SCZ","Micro",0.0316535033691477
"2303","PENN_RNA_PFC_103","SCZ","Oligo",0.107436438379114
"2304","PENN_RNA_PFC_103","SCZ","OPC",0.0203852435031351
"2305","PENN_RNA_PFC_104","SCZ","Astro",0.138688090023348
"2306","PENN_RNA_PFC_104","SCZ","Exc",0.601159502357503
"2307","PENN_RNA_PFC_104","SCZ","Inh",0.0703740157844917
"2308","PENN_RNA_PFC_104","SCZ","Micro",0.0231384349751567
"2309","PENN_RNA_PFC_104","SCZ","Oligo",0.143697105143593
"2310","PENN_RNA_PFC_104","SCZ","OPC",0.022942851715908
"2311","PENN_RNA_PFC_105","SCZ","Astro",0.136172305858793
"2312","PENN_RNA_PFC_105","SCZ","Exc",0.590607063404884
"2313","PENN_RNA_PFC_105","SCZ","Inh",0.117782499732596
"2314","PENN_RNA_PFC_105","SCZ","Micro",0.0139274495417599
"2315","PENN_RNA_PFC_105","SCZ","Oligo",0.0952948510125903
"2316","PENN_RNA_PFC_105","SCZ","OPC",0.046215830449377
"2317","PENN_RNA_PFC_106","SCZ","Astro",0.125598600686411
"2318","PENN_RNA_PFC_106","SCZ","Exc",0.667813861498622
"2319","PENN_RNA_PFC_106","SCZ","Inh",0.122468729230979
"2320","PENN_RNA_PFC_106","SCZ","Micro",0.0152842319776533
"2321","PENN_RNA_PFC_106","SCZ","Oligo",0.0518007045384933
"2322","PENN_RNA_PFC_106","SCZ","OPC",0.0170338720678417
"2323","PENN_RNA_PFC_107","SCZ","Astro",0.132826737430387
"2324","PENN_RNA_PFC_107","SCZ","Exc",0.585981267421377
"2325","PENN_RNA_PFC_107","SCZ","Inh",0.126827748549519
"2326","PENN_RNA_PFC_107","SCZ","Micro",0.0337174981143849
"2327","PENN_RNA_PFC_107","SCZ","Oligo",0.0806196033564108
"2328","PENN_RNA_PFC_107","SCZ","OPC",0.0400271451279219
"2329","PENN_RNA_PFC_108","SCZ","Astro",0.117423261858336
"2330","PENN_RNA_PFC_108","SCZ","Exc",0.704322954595719
"2331","PENN_RNA_PFC_108","SCZ","Inh",0.0937910731640128
"2332","PENN_RNA_PFC_108","SCZ","Micro",0.01822950135572
"2333","PENN_RNA_PFC_108","SCZ","Oligo",0.0524881307497652
"2334","PENN_RNA_PFC_108","SCZ","OPC",0.0137450782764468
"2335","PENN_RNA_PFC_109","SCZ","Astro",0.112654905439778
"2336","PENN_RNA_PFC_109","SCZ","Exc",0.648461830412424
"2337","PENN_RNA_PFC_109","SCZ","Inh",0.118700008756915
"2338","PENN_RNA_PFC_109","SCZ","Micro",0.0144403528301388
"2339","PENN_RNA_PFC_109","SCZ","Oligo",0.0778019628318004
"2340","PENN_RNA_PFC_109","SCZ","OPC",0.0279409397289443
"2341","PITT_RNA_PFC_10003","Control","Astro",0.12333184236041
"2342","PITT_RNA_PFC_10003","Control","Exc",0.660895685853034
"2343","PITT_RNA_PFC_10003","Control","Inh",0.128438672540633
"2344","PITT_RNA_PFC_10003","Control","Micro",0.0120497746295687
"2345","PITT_RNA_PFC_10003","Control","Oligo",0.0412984453410855
"2346","PITT_RNA_PFC_10003","Control","OPC",0.0339855792752679
"2347","PITT_RNA_PFC_10005","Control","Astro",0.13433483461954
"2348","PITT_RNA_PFC_10005","Control","Exc",0.604316625387213
"2349","PITT_RNA_PFC_10005","Control","Inh",0.145162505091203
"2350","PITT_RNA_PFC_10005","Control","Micro",0.0193022585907487
"2351","PITT_RNA_PFC_10005","Control","Oligo",0.0563452489136434
"2352","PITT_RNA_PFC_10005","Control","OPC",0.0405385273976517
"2353","PITT_RNA_PFC_10020","SCZ","Astro",0.140597361296464
"2354","PITT_RNA_PFC_10020","SCZ","Exc",0.653403076636806
"2355","PITT_RNA_PFC_10020","SCZ","Inh",0.12153406061692
"2356","PITT_RNA_PFC_10020","SCZ","Micro",0.010442047833791
"2357","PITT_RNA_PFC_10020","SCZ","Oligo",0.0296697772433718
"2358","PITT_RNA_PFC_10020","SCZ","OPC",0.0443536763726478
"2359","PITT_RNA_PFC_10023","SCZ","Astro",0.124449733602137
"2360","PITT_RNA_PFC_10023","SCZ","Exc",0.625322232548918
"2361","PITT_RNA_PFC_10023","SCZ","Inh",0.157714127093714
"2362","PITT_RNA_PFC_10023","SCZ","Micro",0.0184484438508493
"2363","PITT_RNA_PFC_10023","SCZ","Oligo",0.0210913646122223
"2364","PITT_RNA_PFC_10023","SCZ","OPC",0.0529740982921597
"2365","PITT_RNA_PFC_10024","SCZ","Astro",0.115580314547307
"2366","PITT_RNA_PFC_10024","SCZ","Exc",0.605925198572379
